Player Id,Position,Current Status,Experience
2510961,,Retired,4
2524102,,Retired,8
2509257,,Retired,1
2495826,TE,Active,12
2499506,,Retired,6
2502663,,Retired,5
2508900,,Retired,0
2518214,,Retired,1
2519465,,Retired,10
80656,DE,Unsigned free agent,9
2508908,,Retired,4
2502389,,Retired,7
2520210,,Retired,2
2507894,,Retired,2
71243,,Retired,3
2555248,DE,Active,2
2556803,RB,Active,1
2519149,,Retired,2
2515819,,Retired,1
2507511,,Retired,5
2553936,,Retired,1
2558129,WR,Active,0
2513617,,Retired,1
2501698,,Retired,1
2539270,DT,Active,5
2533444,K,Active,6
2507599,,Retired,2
2517457,,Retired,1
2515048,,Retired,2
2555417,RB,Active,2
2508938,,Retired,7
2558274,SAF,Active,0
2522690,,Retired,2
2530477,,Retired,1
2527467,,Retired,1
2512915,,Retired,3
2522193,,Retired,2
2528488,,Retired,9
2538176,T,Active,3
2506848,,Retired,0
2499996,,Retired,5
2501306,,Retired,7
2509280,,Retired,2
2519231,,Retired,1
2503849,,Retired,4
2517199,,Retired,4
2527956,,Retired,1
2505022,,Retired,8
2507763,WR,Active,9
2503263,,Retired,6
2508691,,Retired,5
2507417,,Retired,1
2502626,,Retired,2
2540163,DT,Active,5
2528192,,Retired,3
2529509,,Retired,11
2501046,,Retired,2
2558850,RB,Active,0
2495276,OLB,Unsigned free agent,7
2506194,K,Active,10
2532993,OT,Active,6
2506201,,Retired,1
2501389,,Retired,2
2559176,WR,Active,0
2508122,,Retired,4
2552429,RB,Active,3
2503463,,Retired,9
2533047,TE,Active,3
2514216,,Retired,1
2509128,,Retired,8
2508301,,Retired,4
2508532,,Retired,1
2507849,,Retired,1
2522572,,Retired,1
2557969,OLB,Active,0
2530660,WR,Active,5
2556660,LB,Active,1
2543683,TE,Active,4
2528024,,Retired,1
2527246,,Retired,1
2522560,,Retired,1
2527102,,Retired,10
2518613,,Retired,5
2514541,,Retired,7
2525275,,Retired,2
2506248,,Retired,1
2528153,,Retired,4
2512674,,Retired,9
2505333,,Retired,2
2558971,CB,Active,0
2495655,C,Active,11
2501874,,Retired,3
2500625,,Retired,2
2527363,,Retired,1
2524908,,Retired,4
2524208,,Retired,1
2524824,,Retired,4
2509180,,Retired,1
2555181,OG,Active,2
2556735,CB,Active,2
2511258,,Retired,1
2512557,,Retired,1
2528035,,Retired,3
2532879,,Retired,3
2503435,,Retired,8
2508809,,Retired,14
2506605,,Retired,1
2519079,,Retired,5
2525265,,Retired,1
2505603,,Retired,8
2557730,QB,Active,1
1294,,Retired,2
2522687,,Retired,3
2534764,C,Active,6
2556652,DB,Active,2
2533341,,Retired,2
2500286,,Retired,1
2499610,,Retired,14
2519191,,Retired,1
2506391,T,Active,12
2503457,,Retired,1
2526983,,Retired,1
2505045,,Retired,9
2499504,,Retired,6
2520524,,Retired,4
2559147,TE,Active,0
2528403,,Retired,2
496935,,Retired,1
2500983,,Retired,2
2511357,,Retired,1
2524790,,Retired,6
2506467,RB,Active,13
2506590,,Retired,4
2550268,RB,Active,4
2507905,,Retired,2
2540182,OG,Unsigned free agent,5
2532814,LB,Active,6
2509229,,Retired,7
2559181,WR,Active,0
2557875,OG,Active,0
2510982,,Retired,2
2495798,,Retired,7
2525279,,Retired,1
2507154,,Retired,2
2495472,RB,Unsigned free agent,5
2558284,OLB,Active,0
2522439,,Retired,1
2514082,,Retired,1
2519509,,Retired,4
2501728,,Retired,2
2505096,,Retired,3
2518581,,Retired,1
2514805,,Retired,11
2502414,,Retired,9
2504989,,Retired,5
2501298,,Retired,5
1036,,Retired,5
2522255,,Retired,2
2552477,FB,Active,3
2506697,,Retired,3
2528283,,Retired,1
2516037,,Retired,3
2523972,,Retired,2
2539276,DE,Active,4
2539946,CB,Active,5
2541999,,Retired,3
2528372,,Retired,1
2529676,,Retired,1
2501751,,Retired,4
2517153,,Retired,4
2507347,,Retired,1
2524968,,Retired,1
2506050,,Retired,3
2527136,,Retired,4
2501329,,Retired,4
2503235,,Retired,1
2550501,,Retired,1
2505817,,Retired,2
2515729,,Retired,5
2517341,,Retired,11
2518162,,Retired,1
2557895,WR,Active,0
2513931,,Retired,3
2528092,,Retired,1
2503839,,Retired,12
2559303,NT,Active,0
2508071,,Retired,1
2502455,,Retired,6
2500065,,Retired,6
2520435,,Retired,1
2513948,,Retired,4
2495866,,Retired,4
2559013,WR,Active,0
4473,,Retired,1
2553863,,Retired,1
2515003,,Retired,3
2534785,,Retired,4
494297,,Retired,2
2511036,,Retired,11
89758,DT,Active,9
2504352,,Retired,1
2504441,,Retired,2
2525364,,Retired,10
2518146,,Retired,9
2518244,,Retired,1
2528191,,Retired,8
2517557,,Retired,4
2509359,,Retired,1
2504037,,Retired,1
2508561,,Retired,3
2522084,,Retired,0
2523087,,Retired,7
2507608,,Retired,2
2503534,,Retired,1
2523176,,Retired,3
2506613,P,Active,12
2495922,,Retired,8
2556119,OLB,Active,2
2505622,,Retired,13
2514655,,Retired,1
2519405,,Retired,1
2501045,,Retired,3
2506570,,Retired,5
2511005,,Retired,3
2556786,DT,Active,2
2512621,,Retired,5
2534799,,Retired,3
2556466,RB,Active,2
2504694,,Retired,14
2514702,,Retired,12
2514965,,Retired,1
2515537,,Retired,1
2531029,,Retired,1
2515664,,Retired,1
2499578,,Retired,9
2535594,,Retired,2
2524898,,Retired,1
2508499,,Retired,5
2504298,,Retired,10
2512459,,Retired,7
2522256,,Retired,3
2555235,DE,Active,2
1058,,Retired,5
2502330,,Retired,3
2511219,,Retired,1
2502451,,Retired,10
2499583,,Retired,2
2506436,,Retired,7
2520264,,Retired,1
2512391,,Retired,1
1037839,,Retired,4
2501396,,Retired,12
2522415,,Retired,6
2495532,,Retired,4
2511346,,Retired,7
2520369,,Retired,8
2518714,,Retired,7
2513699,,Retired,
2533026,DE,Active,6
2531731,,Retired,4
2552588,QB,Active,3
2519310,,Retired,3
2499381,,Retired,2
2501006,,Retired,2
2307,CB,Active,10
2504976,,Retired,11
2514762,,Retired,1
2541143,,Retired,1
2500038,,Retired,14
2501852,,Retired,4
2495297,DB,Unsigned free agent,6
2514552,,Retired,4
2523873,,Retired,8
2520341,,Retired,0
2503242,,Retired,13
2502885,,Retired,7
2555175,CB,Active,2
2499963,,Retired,1
2552446,DE,Suspended,2
2522816,,Retired,3
2513406,,Retired,2
2553615,OLB,Active,2
2500768,,Retired,4
2539992,LB,Active,3
2508437,,Retired,1
2507258,,Retired,1
2507172,,Retired,4
2530672,,Retired,3
2501304,,Retired,3
2515897,,Retired,6
2526989,,Retired,14
2511173,,Retired,3
2512629,,Retired,4
2528498,,Retired,2
2519343,,Retired,14
2556782,WR,Active,1
2503328,,Retired,14
2512612,,Retired,2
2556775,ILB,Active,2
2505072,,Retired,4
2518407,,Retired,7
2543592,MLB,Active,4
2499558,,Retired,13
2502579,,Retired,3
2527279,,Retired,1
2500630,,Retired,1
2507158,,Retired,2
2518424,,Retired,2
2515772,,Retired,1
2499406,,Retired,2
2553840,TE,Active,2
2523952,,Retired,2
2558019,RB,Active,0
2523035,,Retired,6
2515804,,Retired,11
2553524,,Retired,1
2556274,DT,Active,2
2506557,,Retired,4
2541629,DB,Active,5
2519470,,Retired,4
2518340,,Retired,2
2504114,,Retired,4
2512720,,Retired,2
2522609,,Retired,1
496861,DT,Active,8
2515817,,Retired,3
2499492,,Retired,6
2521980,,Retired,1
2512567,,Retired,1
2501595,,Retired,11
2508724,,Retired,4
2520057,,Retired,1
2501709,,Retired,18
2502821,,Retired,12
2556882,WR,Active,2
2553768,,Retired,1
2558985,WR,Active,0
2501067,,Retired,6
2499396,,Retired,14
2515766,,Retired,1
2540176,DE,Active,5
2524007,,Retired,1
2506720,,Retired,0
2518213,,Retired,1
2558979,QB,Active,0
2505515,,Retired,7
2527492,,Retired,1
2506628,,Retired,1
2514190,,Retired,9
2504144,,Retired,11
2528593,,Retired,1
2527806,,Retired,4
2519008,,Retired,11
2527368,,Retired,1
2506382,,Retired,9
2502586,,Retired,1
2495644,,Retired,0
2534756,,Retired,1
2499503,,Retired,2
2499397,,Retired,6
2501027,,Retired,2
2530725,,Retired,1
2559010,RB,Active,0
2504094,,Retired,1
2506882,,Retired,7
2509360,,Retired,5
2535523,,Retired,1
2522597,,Retired,10
2558064,LB,Active,0
2548058,,Retired,1
2516036,,Retired,0
2500612,,Retired,5
2506123,,Retired,8
81839,,Retired,1
2523803,,Retired,0
2558729,LB,Active,0
2558097,LB,Active,0
2495258,RB,Active,6
2500016,,Retired,8
2525084,,Retired,1
2522225,,Retired,2
2503316,,Retired,1
2527672,FB,Unsigned free agent,8
2503557,,Retired,1
2523254,,Retired,0
2541702,,Retired,1
2502571,,Retired,6
2521995,,Retired,3
2519353,,Retired,2
2528327,,Retired,11
2508659,,Retired,1
2500757,,Retired,9
2501681,,Retired,13
2509073,,Retired,1
2530575,,Retired,4
2505526,,Retired,4
2502850,,Retired,2
2557908,OT,Active,0
2495535,,Retired,7
2499554,,Retired,1
2500544,,Retired,6
497286,WR,Unsigned free agent,6
2511059,,Retired,1
2522108,,Retired,2
2509076,,Retired,1
2508219,,Retired,3
2513807,,Retired,6
2516045,,Retired,3
2504085,,Retired,1
2558009,SAF,Active,0
2508654,,Retired,10
2559357,DB,Active,0
2558254,WR,Active,0
2522594,,Retired,2
2502457,,Retired,6
2558879,DT,Active,0
2508907,,Retired,8
2504316,,Retired,3
2509067,,Retired,1
2513772,,Retired,5
2504086,,Retired,1
2506105,,Retired,7
2527925,,Retired,0
2515896,,Retired,1
2503458,,Retired,4
2513932,,Retired,1
2541611,,Retired,1
2527273,,Retired,6
2495260,,Retired,5
2528014,,Retired,6
2514754,,Retired,3
2495794,,Retired,7
2505626,,Retired,6
2552600,WR,Active,3
2508148,,Retired,2
2528077,,Retired,1
2515094,,Retired,10
2528023,,Retired,2
2513751,,Retired,8
2555208,OG,Active,2
2525257,,Retired,10
2502677,,Retired,7
2521939,,Retired,1
2538144,,Retired,1
2524970,,Retired,7
2503854,,Retired,4
2501374,,Retired,10
2503878,,Retired,1
2515623,,Retired,6
2505801,LS,Active,14
2506988,,Retired,1
2507690,,Retired,1
2535581,,Retired,3
2528294,,Retired,1
2523733,,Retired,6
2511394,,Retired,1
2508686,,Retired,1
2522697,,Retired,3
2535698,WR,Active,6
2502258,,Retired,6
2499257,FS,Active,7
2501307,,Retired,14
2515025,,Retired,1
2523886,,Retired,4
2505923,,Retired,11
2503846,,Retired,3
2506492,,Retired,8
2522030,,Retired,1
2523921,,Retired,1
2514074,,Retired,1
2499414,,Retired,10
2504990,,Retired,5
2509233,,Retired,3
71299,,Retired,6
218,NT,Unsigned free agent,10
2495151,OG,Unsigned free agent,7
2503279,,Retired,2
2557978,RB,Active,0
2517463,,Retired,1
2549919,LB,Active,3
2504453,,Retired,2
2508305,,Retired,2
2504784,,Retired,11
2552626,OT,Active,3
2523824,,Retired,1
2523224,,Retired,1
2523893,,Retired,2
2509264,,Retired,8
2501312,,Retired,1
2504693,,Retired,12
2504342,,Retired,1
1726,,Retired,5
2523845,,Retired,1
2553747,,Retired,1
2507313,,Retired,3
2519457,,Retired,3
2502326,,Retired,2
2504408,,Retired,1
2559141,LB,Active,0
2511409,,Retired,2
2520127,,Retired,11
2519282,,Retired,5
2515612,,Retired,2
1355,,Retired,4
2500020,,Retired,2
2520535,,Retired,1
2518544,,Retired,3
2559161,TE,Active,0
2518208,,Retired,2
2522649,,Retired,1
276,DE,Active,10
2511454,,Retired,1
2558846,WR,Active,0
2501766,,Retired,9
2540288,CB,Active,5
2507516,,Retired,1
2503578,,Retired,1
2528330,,Retired,4
2505884,,Retired,4
2511288,,Retired,1
2533542,DB,Active,6
2524148,,Retired,3
2528430,,Retired,1
2495883,,Retired,1
2510975,,Retired,6
2555573,WR,Active,0
2513519,,Retired,1
2530682,,Retired,2
2556482,WR,Active,2
2508704,,Retired,1
2508018,,Retired,1
2514592,,Retired,6
1296,,Retired,4
2500502,,Retired,12
2527265,,Retired,3
2500678,,Retired,3
496933,,Retired,2
2517743,,Retired,1
2503462,,Retired,2
2511385,,Retired,13
2539314,,Retired,2
2556429,DB,Active,2
2499596,,Retired,4
2522038,,Retired,14
2517468,,Retired,5
2553843,,Retired,1
2514625,,Retired,1
2552599,CB,Active,3
2532833,,Retired,3
2524021,,Retired,4
2534866,DE,Unsigned free agent,5
2528371,,Retired,3
2504386,,Retired,2
2517176,,Retired,1
2520038,,Retired,10
2504830,,Retired,2
2504925,,Retired,1
2506420,OG,Active,11
2499285,,Retired,2
2524837,,Retired,2
2558011,TE,Active,0
494307,FS,Active,8
2528590,,Retired,1
2559042,LB,Active,0
2522110,,Retired,6
2550499,,Retired,1
2520211,,Retired,4
2517620,,Retired,10
2525120,,Retired,6
2515824,,Retired,2
2550473,,Retired,2
2518456,,Retired,1
2552493,DE,Active,3
2522302,,Retired,2
2506484,,Retired,2
2507685,,Retired,1
2528285,,Retired,10
2523746,,Retired,1
2522518,,Retired,1
2517389,,Retired,0
2555256,OLB,Active,2
2540142,DE,Active,5
2527979,,Retired,1
2509125,,Retired,8
2500014,,Retired,7
2535827,,Retired,3
2506825,,Retired,4
2522248,,Retired,1
2500654,,Retired,5
2501331,,Retired,8
2518501,,Retired,1
1264,,Retired,6
2495712,MLB,Active,11
2522681,,Retired,2
2550931,,Retired,1
2527895,,Retired,1
2514280,,Retired,3
2510938,,Retired,10
2503269,,Retired,2
2536044,FB,Active,5
2518476,,Retired,1
80429,WR,Unsigned free agent,9
2508197,,Retired,4
2553876,WR,Active,2
2511387,,Retired,1
2522980,,Retired,1
2517646,,Retired,1
2524227,,Retired,8
2530713,,Retired,5
2550311,,Retired,1
2518306,,Retired,2
2550633,RB,Active,3
2528470,,Retired,3
2514667,,Retired,3
2518594,,Retired,7
2499544,,Retired,1
2512430,,Retired,7
2508291,,Retired,5
2527027,,Retired,11
2558909,DE,Injured reserve,0
2507723,,Retired,4
2514165,,Retired,1
2507266,,Retired,7
2519493,,Retired,1
2552345,OG,Active,3
2519928,,Retired,1
2503919,,Retired,3
2527484,,Retired,8
2522998,,Retired,2
2558241,LB,Active,0
2553815,ILB,Active,3
2509083,,Retired,1
2513431,,Retired,1
2511286,,Retired,3
2499989,,Retired,8
2507533,,Retired,1
2528151,,Retired,1
2556465,OG,Active,1
2503514,,Retired,8
2508395,,Retired,9
2520420,,Retired,3
2503885,,Retired,5
2522274,,Retired,2
2519978,,Retired,1
2506919,G,Active,12
2514785,,Retired,1
2520266,,Retired,1
2527848,,Retired,1
2495979,RB,Unsigned free agent,12
2501587,,Retired,2
2505742,,Retired,1
2513448,,Retired,1
2500336,,Retired,8
2523680,,Retired,2
2495108,DB,Active,7
2500844,,Retired,8
2528454,,Retired,10
2525182,,Retired,3
2507437,,Retired,5
2500606,,Retired,20
2543552,LB,Active,3
2500644,,Retired,1
2506134,,Retired,8
2502262,,Retired,6
2541946,G,Active,5
2523940,,Retired,3
2503456,,Retired,6
2512653,,Retired,1
2512801,,Retired,2
2519316,,Retired,11
2522126,,Retired,1
2522578,,Retired,2
2550264,,Retired,1
2532974,OLB,Active,6
2503362,,Retired,12
2517528,,Retired,2
2500325,,Retired,12
2550590,LS,Active,1
2524940,,Retired,8
2500406,,Retired,1
2523116,,Retired,2
2518545,,Retired,1
2501617,,Retired,4
2522250,,Retired,2
2556605,TE,Active,0
2518099,,Retired,1
2556650,DE,Active,2
2515771,,Retired,1
2558924,DT,Active,0
2550205,C,Active,4
2517690,,Retired,1
2511143,,Retired,1
2519956,,Retired,1
2528433,,Retired,4
2518383,,Retired,2
2527065,,Retired,2
238455,,Retired,5
2502283,,Retired,3
2500064,,Retired,1
2508899,,Retired,1
2533544,,Retired,2
2514799,,Retired,4
2520455,,Retired,3
2540165,WR,Active,5
2555195,OT,Active,1
2508668,,Retired,1
2518196,,Retired,1
2506175,,Retired,3
2520017,,Retired,2
2522516,,Retired,2
2559111,LB,Active,0
2559180,RB,Active,0
2512789,,Retired,8
2522634,,Retired,10
2512462,,Retired,9
2505613,,Retired,2
2515734,,Retired,7
2517655,,Retired,2
2508286,,Retired,1
497145,RB,Unsigned free agent,7
2556477,QB,Active,2
2511009,,Retired,5
2523894,,Retired,1
2555542,SS,Active,2
2550241,,Retired,1
2555196,OT,Active,2
2509289,,Retired,2
2541160,,Retired,2
2503341,,Retired,8
2506216,,Retired,1
2543461,DT,Active,4
2515097,,Retired,1
2504112,,Retired,6
2543676,LB,Active,3
2522235,,Retired,2
2507436,,Retired,1
2505743,,Retired,1
2527364,,Retired,9
2522540,,Retired,1
2511134,,Retired,3
2503891,,Retired,1
2555185,C,Active,2
2503526,,Retired,9
2508903,,Retired,4
2502411,,Retired,9
2501085,,Retired,1
2506827,,Retired,1
2530689,,Retired,1
2516027,,Retired,1
2514373,,Retired,4
2508802,,Retired,5
2524257,,Retired,1
2553756,G,Active,1
2556489,ILB,Active,1
2534848,,Retired,1
1070,,Retired,4
2550359,WR,Active,1
2506257,,Retired,4
2511092,,Retired,1
2514789,,Retired,1
2530518,,Retired,2
2556500,LB,Injured reserve,1
2527007,,Retired,1
2495618,,Retired,0
2519280,,Retired,1
2556367,CB,Active,2
238487,,Retired,3
2523707,,Retired,3
2534770,RB,Unsigned free agent,5
2524249,,Retired,2
2511340,,Retired,12
2505927,,Retired,5
2539268,G,Active,2
2558821,CB,Active,0
2518318,,Retired,4
2559076,WR,Active,0
2512439,,Retired,1
2536025,OG,Unsigned free agent,5
2520306,,Retired,3
2541972,,Retired,1
2504793,,Retired,6
2513649,,Retired,3
2558000,DE,Active,0
2555180,C,Active,2
2505299,TE,Active,15
2530549,,Retired,1
2559197,LB,Active,0
2527275,,Retired,8
2533449,OG,Active,5
2524939,,Retired,12
2503555,,Retired,11
2517729,,Retired,5
2505376,,Retired,3
2520132,,Retired,1
2521996,,Retired,8
2505074,,Retired,5
2559206,DB,Active,0
2512422,,Retired,2
2502308,,Retired,5
2527438,,Retired,1
2527131,,Retired,1
2514174,,Retired,2
2528528,,Retired,5
2501741,,Retired,3
2552411,WR,Active,1
2552578,,Retired,1
2555214,WR,Active,2
2550295,OT,Active,1
2531255,,Retired,1
2505127,,Retired,2
2505669,,Retired,1
2503294,,Retired,10
2555568,DB,Active,2
2528187,,Retired,1
2553574,,Retired,1
2542262,,Retired,1
2553743,RB,Active,3
2515119,,Retired,1
2532933,WR,Active,6
2500000,,Retired,8
2527918,,Retired,1
2511049,,Retired,4
2513819,,Retired,7
2509372,,Retired,8
2500538,,Retired,12
2522300,,Retired,1
2520415,,Retired,9
2508495,,Retired,1
2503504,,Retired,9
2557912,CB,Active,0
2506127,,Retired,2
2508897,,Retired,3
2506102,,Retired,8
2519527,,Retired,1
2543738,LB,Active,4
79589,TE,Active,9
2522817,,Retired,1
2543641,WR,Active,4
2495435,T,Active,7
2558920,DE,Active,0
2521969,,Retired,5
2559277,WR,Active,0
2520242,,Retired,1
2520447,,Retired,3
2515743,,Retired,1
2514615,,Retired,1
2524771,,Retired,4
2503438,,Retired,1
2518256,,Retired,1
2500685,,Retired,1
2500741,,Retired,9
2508347,,Retired,1
2495986,T,Active,11
2502879,,Retired,5
2527775,,Retired,1
2539995,TE,Active,5
2552409,WR,Active,3
2522334,,Retired,1
2528527,,Retired,2
2522744,,Retired,1
2500767,,Retired,7
2520030,,Retired,4
2541868,OT,Active,2
2555255,OLB,Active,2
2557135,LS,Active,2
2514043,,Retired,5
2523875,,Retired,2
2519355,,Retired,4
2507793,SS,Active,9
2500571,,Retired,10
2520055,,Retired,1
2519023,,Retired,1
2499522,,Retired,10
2520481,,Retired,1
2500026,,Retired,6
2555331,WR,Active,2
2502409,,Retired,11
2504515,,Retired,1
2503336,,Retired,6
2508939,,Retired,13
2529510,,Retired,1
2500319,,Retired,2
2513700,,Retired,1
2516051,,Retired,1
2500309,,Retired,11
2533027,,Retired,1
2506578,,Retired,9
2553584,WR,Active,1
2513981,,Retired,2
2517355,,Retired,1
2495698,,Retired,2
2504670,,Retired,6
2501366,,Retired,1
2501301,,Retired,11
2522712,,Retired,2
2523096,,Retired,2
2520382,,Retired,9
2527000,,Retired,5
2500618,,Retired,1
2514145,,Retired,1
2520124,,Retired,1
2495177,,Retired,5
2529557,,Retired,2
2500568,,Retired,11
2502261,,Retired,3
2500355,,Retired,12
2510988,,Retired,1
2503249,,Retired,6
2504732,,Retired,5
2523732,,Retired,3
2528168,,Retired,6
2530870,,Retired,2
2528201,,Retired,3
2504179,,Retired,1
2495525,,Retired,5
2507281,,Retired,3
2514870,,Retired,1
2509139,,Retired,1
2531160,,Retired,1
2520307,,Retired,10
2557905,WR,Active,0
2504390,,Retired,1
2506109,QB,Active,14
2520532,,Retired,3
2512481,,Retired,5
2501627,,Retired,2
2534787,,Retired,1
2553913,WR,Active,3
2499983,,Retired,2
2514658,,Retired,5
2517523,,Retired,1
2557982,DT,Active,0
2558062,CB,Active,0
2553542,,Retired,1
4427,,Retired,1
2514087,,Retired,1
2514025,,Retired,1
2505564,,Retired,6
89756,DB,Active,9
2536052,,Retired,1
2504105,,Retired,9
2522373,,Retired,1
2506005,,Retired,2
2559318,DB,Active,0
2500762,,Retired,6
2515682,,Retired,1
2530524,,Retired,5
2525018,,Retired,1
2499440,,Retired,7
2518739,,Retired,6
2522957,,Retired,4
2530676,,Retired,3
2558108,CB,Active,0
2556526,LS,Active,1
2522105,,Retired,13
2505996,QB,Active,14
2500394,,Retired,10
2523823,,Retired,1
2540161,C,Active,5
2519520,,Retired,10
2520046,,Retired,1
2511353,,Retired,7
2522847,,Retired,1
2509101,,Retired,1
2510972,,Retired,7
2511329,,Retired,2
2523237,,Retired,1
2519912,,Retired,6
2519445,,Retired,3
2507297,,Retired,2
2522556,,Retired,1
2528166,,Retired,4
2550766,,Retired,1
2522536,,Retired,3
2550613,CB,Active,4
2508611,,Retired,1
2555157,DB,Active,0
2556657,DT,Active,1
2511469,,Retired,1
2528204,,Retired,1
2524081,,Retired,1
2513540,,Retired,4
2507803,,Retired,3
2512680,,Retired,11
2506664,,Retired,2
2558069,WR,Active,0
2522119,,Retired,1
2518300,,Retired,3
2501889,,Retired,10
2506334,,Retired,1
2500310,,Retired,13
2508307,,Retired,13
2539266,DB,Active,5
2556644,LB,Active,1
497296,,Retired,1
2505048,,Retired,9
2555204,OT,Active,2
2500280,,Retired,14
2501919,,Retired,2
2552484,CB,Active,3
2506993,,Retired,2
2518955,,Retired,2
2528100,,Retired,3
2505795,,Retired,1
2556593,OLB,Active,2
2530848,,Retired,1
2523770,,Retired,1
2511421,,Retired,12
363,,Retired,3
2517183,,Retired,4
2514524,,Retired,8
2553679,G,Active,2
2535974,,Retired,2
2502855,,Retired,12
2500268,,Retired,6
2524847,,Retired,2
2532934,,Retired,2
2540162,DB,Active,5
2502816,,Retired,2
2522113,,Retired,1
2556743,WR,Active,1
2552360,OT,Active,3
2525289,,Retired,1
2519359,,Retired,2
2511256,,Retired,1
2517419,,Retired,1
2554032,,Retired,1
2503376,,Retired,10
80674,,Retired,6
2557920,CB,Active,0
2507744,,Retired,3
2523232,,Retired,1
2550183,WR,Active,4
2559173,DB,Active,0
2550353,WR,Active,4
2523843,,Retired,3
2552650,WR,Active,2
2514971,,Retired,1
2559268,TE,Active,0
2508106,DT,Active,4
2500985,,Retired,7
2502450,,Retired,6
2517486,,Retired,2
2552461,RB,Active,3
2550371,,Retired,2
2522596,,Retired,1
496988,T,Active,8
2552635,RB,Active,3
2559380,DE,Active,0
2530599,,Retired,1
2524235,,Retired,7
2503471,K,Active,22
2506206,,Retired,1
2504742,,Retired,6
2556733,OG,Active,1
2507879,,Retired,1
2528566,,Retired,1
2518969,,Retired,2
2514760,,Retired,2
2513565,,Retired,2
2499470,,Retired,11
2505586,,Retired,2
2555216,WR,Active,2
2528555,,Retired,1
2519327,,Retired,1
2514894,,Retired,10
2534884,,Retired,1
2508639,,Retired,5
2525299,,Retired,5
2522515,,Retired,1
2524937,,Retired,3
2518558,,Retired,3
2501692,,Retired,6
2555420,OT,Active,2
2558016,QB,Active,0
2508601,,Retired,1
2530491,OLB,Unsigned free agent,6
2522933,,Retired,1
2557856,TE,Active,0
2514220,,Retired,1
2532878,DB,Active,6
2514648,,Retired,1
2502401,,Retired,3
2513548,,Retired,2
2501633,,Retired,13
2508262,,Retired,1
2507545,,Retired,4
2514595,,Retired,5
2508995,,Retired,2
2540152,FS,Active,5
2550396,,Retired,1
2508979,,Retired,7
2507305,,Retired,1
2514579,,Retired,1
2506611,LS,Unsigned free agent,10
2500656,,Retired,3
2552413,WR,Active,2
2542002,,Retired,1
2506372,,Retired,9
2552449,CB,Active,2
2513890,,Retired,2
2508711,,Retired,1
2517200,,Retired,4
2505915,,Retired,7
2512772,,Retired,1
2513425,,Retired,1
2503482,,Retired,6
4263,P,Active,10
2502863,,Retired,6
2541162,CB,Active,5
2528547,,Retired,1
2502814,,Retired,3
2500648,,Retired,2
2499402,,Retired,6
2556825,OT,Active,1
2502313,,Retired,6
2527901,,Retired,2
2543464,ILB,Active,4
2523054,,Retired,10
2501749,,Retired,6
2501391,,Retired,3
2550162,WR,Active,4
2508612,,Retired,1
2508163,,Retired,9
2528216,,Retired,8
4433,FB,Unsigned free agent,7
2535706,,Retired,2
2504865,,Retired,4
2506246,,Retired,1
2511032,,Retired,2
2505822,,Retired,3
2525159,,Retired,1
2539945,,Retired,1
2505491,,Retired,9
2506883,OLB,Active,12
2500608,,Retired,22
2539240,SS,Active,5
2519938,,Retired,1
2558174,SAF,Active,0
2519080,,Retired,2
2499284,,Retired,5
2507225,K,Active,11
2501693,,Retired,7
2553645,,Retired,1
2557870,WR,Active,0
2555136,OG,Active,2
2512429,,Retired,1
2502648,,Retired,3
262,RB,Unsigned free agent,10
2511154,,Retired,2
2500804,,Retired,12
1732,,Retired,4
2532811,,Retired,4
2507023,,Retired,2
2502649,,Retired,2
2528391,,Retired,1
2524216,,Retired,2
2519507,,Retired,2
2535701,LS,Active,6
2508023,,Retired,1
2557996,CB,Active,0
2541940,WR,Active,3
2520172,,Retired,1
2499507,,Retired,12
2550328,WR,Active,3
2518254,,Retired,1
2520377,,Retired,2
2507438,,Retired,1
768,WR,Unsigned free agent,10
2501305,,Retired,5
2513653,,Retired,10
2520245,,Retired,1
2513936,,Retired,1
2502590,,Retired,3
2514569,,Retired,7
2514533,,Retired,5
2507964,,Retired,3
2525090,,Retired,4
2533437,RB,Unsigned free agent,6
2514837,,Retired,1
2522663,,Retired,1
2543740,OG,Active,4
2499265,,Retired,2
2520427,,Retired,1
2513483,,Retired,11
2502363,,Retired,9
2511074,,Retired,3
4439,,Retired,1
2524934,,Retired,2
2501841,,Retired,1
2520175,,Retired,3
2509140,,Retired,1
2559327,QB,Active,0
2503886,,Retired,1
2503575,,Retired,1
2540160,TE,Active,5
2512824,,Retired,6
497288,,Retired,6
2558331,LS,Active,0
2524165,,Retired,1
2522099,,Retired,1
2515061,,Retired,1
2507556,,Retired,1
2540020,RB,Active,5
2535866,T,Active,6
2554138,WR,Active,2
2504345,,Retired,3
2515880,,Retired,7
2518329,,Retired,2
2519560,,Retired,1
2505616,,Retired,3
2519961,,Retired,3
2503441,,Retired,2
2556467,CB,Active,2
2517467,,Retired,1
2527376,,Retired,1
2505319,,Retired,1
2520268,,Retired,3
2525212,,Retired,2
2502607,,Retired,16
2558199,DT,Active,0
2530825,,Retired,2
2523023,,Retired,2
2500315,,Retired,1
2511137,,Retired,10
2507205,,Retired,3
2512825,,Retired,2
2504477,,Retired,2
2556636,WR,Active,2
2512889,,Retired,2
2528428,,Retired,1
2513460,,Retired,9
2512387,,Retired,1
2505065,,Retired,4
2507040,,Retired,5
4423,,Retired,3
2525352,,Retired,2
2520005,,Retired,0
2558037,C,Active,0
2501863,,Retired,18
